,rarity_rank,tipus,skin,traits,owner
9549,4566,Female,Albino-skinned,"Big Shades, Black Lipstick, Mole",0x31a5Ff
9550,2599,Female,Mid-skinned,"Classic Shades, Earring, Hot Lipstick, Straight Hair Dark, Hidden Earring",0x584CDF
9551,8827,Male,Light-skinned,"Cigarette, Crazy Hair",0x4084dF
9552,9225,Male,Albino-skinned,"Earring, Mohawk Thin, Nerd Glasses",0xf64f0e
9553,7495,Male,Mid-skinned,"Regular Shades, Shadow Beard, Shaved Head",0x606e83
9554,7939,Male,Mid-skinned,"Headband, VR",0xB47A70
9555,6903,Male,Dark-skinned,"Eye Mask, Normal Beard, Shaved Head",0xdf6754
9556,6741,Male,Light-skinned,"Do-rag, Normal Beard Black, Regular Shades",0xa25803
9557,7476,Male,Mid-skinned,"Classic Shades, Do-rag, Shadow Beard",0x5CF962
9558,7978,Male,Mid-skinned,"Cigarette, Frumpy Hair, VR",0xa25803
9559,1301,Female,Mid-skinned,"Big Shades, Black Lipstick, Earring, Wild White Hair, Hidden Earring",0x40DcEA
9560,3537,Male,Mid-skinned,"Cap, Classic Shades, Medical Mask, Shadow Beard",0x0CaCC6
9561,1795,Male,Dark-skinned,"Big Beard, Eye Mask, Headband",0x2A5380
9562,7682,Male,Light-skinned,"Crazy Hair, Earring, Muttonchops, Nerd Glasses",0x463612
9563,450,Female,Mid-skinned,"Crazy Hair, Welding Goggles",0x717403
9564,5134,Male,Dark-skinned,"Earring, Front Beard Dark, Frumpy Hair, Horned Rim Glasses",0x8bE6ad
9565,1055,Male,Light-skinned,"Bandana, Rosy Cheeks, VR",0x33F848
9566,2241,Female,Light-skinned,"Blonde Bob, Classic Shades, Hot Lipstick",0x147A3a
9567,6920,Male,Mid-skinned,"Do-rag, Earring, Normal Beard",0x584CDF
9568,3861,Male,Dark-skinned,"Clown Eyes Green, Fedora",0x0b7059
9569,4320,Male,Mid-skinned,"Crazy Hair, Shadow Beard, Smile",0xcbEFa0
9570,6875,Male,Mid-skinned,"Cigarette, Classic Shades, Messy Hair, Normal Beard Black",0xe20388
9571,2370,Female,Dark-skinned,"Cigarette, Half Shaved, Purple Lipstick",0xb5cAE9
9572,462,Female,Dark-skinned,"Frumpy Hair, Hot Lipstick, Welding Goggles",0xC09B59
9573,3324,Male,Mid-skinned,"Cigarette, Earring, Frown, Headband, Regular Shades",0x062C54
9574,4630,Male,Mid-skinned,"3D Glasses, Cap Forward, Muttonchops",0x6611fE
9575,5386,Female,Albino-skinned,"Earring, Mohawk Thin, Purple Eye Shadow, Purple Lipstick",0x577eBC
9576,8620,Female,Light-skinned,"Classic Shades, Headband",0x215fED
9577,2549,Female,Mid-skinned,"Clown Hair Green, Pipe",0xc24F57
9578,4629,Male,Dark-skinned,"3D Glasses, Cap Forward, Muttonchops",0x04C36d
9579,2648,Female,Mid-skinned,"Earring, Hot Lipstick, Nerd Glasses, Straight Hair Dark, Hidden Earring",0xDde8DF
9580,2877,Male,Dark-skinned,"Handlebars, Horned Rim Glasses, Silver Chain",0x0b3679
9581,2702,Female,Mid-skinned,"Cigarette, Straight Hair Dark",0xD049b3
9582,6046,Male,Mid-skinned,"Front Beard, Mohawk, Nerd Glasses",0x4084dF
9583,3337,Male,Mid-skinned,"3D Glasses, Earring, Front Beard, Messy Hair, Mole",0x4084dF
9584,3176,Male,Light-skinned,"Earring, Eye Patch, Normal Beard Black, Purple Hair, Hidden Earring",0x69021A
9585,6884,Male,Light-skinned,"Earring, Eye Patch, Normal Beard Black, Stringy Hair",0xd6a984
9586,6553,Female,Mid-skinned,"3D Glasses, Bandana, Earring, Purple Lipstick",0x69021A
9587,6965,Male,Albino-skinned,"Bandana, Cigarette, Normal Beard, Small Shades",0x69021A
9588,2576,Male,Light-skinned,"Clown Eyes Green, Clown Hair Green",0xB4d8B8
9589,7649,Male,Mid-skinned,"Earring, Headband, Muttonchops, Small Shades",0xa083Af
9590,3616,Female,Mid-skinned,"Black Lipstick, Green Eye Shadow, Tassle Hat",0xa25803
9591,5263,Male,Light-skinned,"Crazy Hair, Frown, Small Shades",0x725CB5
9592,4407,Female,Mid-skinned,"Blue Eye Shadow, Hot Lipstick",0x31a5Ff
9593,1677,Female,Mid-skinned,"Horned Rim Glasses, Wild Blonde",0xC2F87f
9594,875,Male,Dark-skinned,"Big Beard, Regular Shades, Spots, Stringy Hair",0x20Af8C
9595,8561,Female,Mid-skinned,"Clown Eyes Blue, Messy Hair, Purple Lipstick",0x6301Ad
9596,7000,Male,Light-skinned,"Classic Shades, Mohawk Dark, Normal Beard",0x0DA0DF
9597,1832,Male,Light-skinned,"Big Beard, Headband",0x26f744
9598,2624,Female,Dark-skinned,"Big Shades, Black Lipstick, Straight Hair Dark",0xb10437
9599,2263,Female,Light-skinned,"Blonde Bob, Mole, Regular Shades",0x0DEe5B
9600,4233,Male,Mid-skinned,"Classic Shades, Front Beard Dark, Smile, Wild Hair, Hidden Smile",0x51688C
9601,8138,Male,Light-skinned,"Cap, Clown Eyes Blue",0x79a940
9602,7535,Male,Light-skinned,"Horned Rim Glasses, Mole, Shaved Head",0x4f3a12
9603,4131,Male,Dark-skinned,"Clown Nose, Horned Rim Glasses, Shaved Head",0xCC7C33
9604,3762,Male,Dark-skinned,"Fedora, Front Beard Dark, Mole",0xDde8DF
9605,6348,Male,Mid-skinned,"3D Glasses, Earring, Peak Spike",0x7760E0
9606,2339,Female,Dark-skinned,"Black Lipstick, Cigarette, Red Mohawk",0x0B53c8
9607,9977,Female,Albino-skinned,"Bandana, Earring, Hot Lipstick",0x062C54
9608,2792,Female,Dark-skinned,"Cigarette, Clown Eyes Blue, Earring, Straight Hair, Hidden Earring",0xC5EE5B
9609,9104,Male,Albino-skinned,"Cigarette, Classic Shades, Earring, Mohawk",0x41D5C9
9610,9905,Male,Mid-skinned,"Bandana, Earring, Regular Shades",0x55Afb7
9611,4845,Male,Light-skinned,"Earring, Hoodie, Horned Rim Glasses, Luxurious Beard, Hidden Earring",0xC52650
9612,4798,Male,Dark-skinned,"Frown, Goat, Hoodie",0x50664e
9613,5723,Female,Light-skinned,"Green Eye Shadow, Mohawk Thin, Vape",0x9AE891
9614,9559,Female,Light-skinned,"Black Lipstick, Cigarette, Wild Hair",0xdD9D84
9615,1764,Male,Mid-skinned,"Big Beard, Earring, Police Cap",0x717403
9616,7916,Male,Dark-skinned,"Pipe, Stringy Hair",0x24e267
9617,7964,Male,Dark-skinned,"Mohawk Thin, Mole, VR",0xCcC003
9618,2869,Male,Light-skinned,"Earring, Front Beard Dark, Police Cap, Silver Chain",0xb89c2F
9619,1289,Female,Light-skinned,"Eye Patch, Wild White Hair",0xDC925a
9620,5713,Female,Mid-skinned,"Bandana, Black Lipstick, Blue Eye Shadow",0x269616
9621,3393,Male,Dark-skinned,"Gold Chain, Hoodie, Small Shades",0x44FAb5
9622,960,Male,Light-skinned,"Cigarette, Mohawk, Spots",0xB0dAfc
9623,4867,Male,Light-skinned,"Hoodie, Normal Beard Black, VR",0x3295df
9624,6899,Male,Mid-skinned,"Bandana, Earring, Normal Beard Black",0x59a549
9625,2862,Male,Mid-skinned,"Medical Mask, Peak Spike, Silver Chain",0x86AB84
9626,4711,Male,Mid-skinned,"Cap Forward, Shadow Beard, Small Shades",0xAF5bdc
9627,6183,Male,Albino-skinned,"Chinstrap, Cigarette, Earring, Headband",0xeB381f
9628,5203,Male,Dark-skinned,"Earring, Frown, Frumpy Hair, Mustache",0xD4718b
9629,2231,Female,Dark-skinned,"Blonde Bob, Earring, Eye Patch, Hidden Earring",0x69021A
9630,4548,Female,Light-skinned,"Clown Eyes Green, Purple Lipstick",0x9AE891
9631,6943,Male,Dark-skinned,"Mohawk Dark, Normal Beard, Pipe",0xF1e1c7
9632,8583,Female,Dark-skinned,"Clown Eyes Blue, Stringy Hair",0x278DCb
9633,151,Female,Light-skinned,"Clown Nose, Pilot Helmet",0x3BE89b
9634,6506,Male,Dark-skinned,"Earring, Luxurious Beard, Wild Hair",0xC52650
9635,9249,Female,Albino-skinned,"Black Lipstick, Mohawk Thin",0xCC7C33
9636,3536,Male,Albino-skinned,"Medical Mask, Stringy Hair, VR",0x69021A
9637,5253,Male,Dark-skinned,"Frown, Horned Rim Glasses, Messy Hair, Pipe",0x59a549
9638,5759,Female,Mid-skinned,"Green Eye Shadow, Mohawk Dark, Purple Lipstick",0xf28820
9639,6280,Male,Dark-skinned,"3D Glasses, Do-rag, Normal Beard Black",Opensea
9640,5643,Female,Dark-skinned,"Blue Eye Shadow, Crazy Hair, Hot Lipstick",0xf892D9
9641,309,Female,Dark-skinned,"Earring, Hot Lipstick, Orange Side, Hidden Earring",0x74Be0A
9642,2108,Female,Mid-skinned,"Eye Mask, Half Shaved",0xa25803
9643,389,Male,Dark-skinned,"Buck Teeth, Mohawk",0x82B1F2
9644,2446,Male,Light-skinned,"Clown Hair Green, Goat, Medical Mask",0x538FaF
9645,6980,Male,Light-skinned,"Classic Shades, Crazy Hair, Earring, Normal Beard",0x3295df
9646,594,Female,Light-skinned,"Eye Mask, Hot Lipstick, Pigtails",0xa25803
9647,9795,Female,Mid-skinned,"Horned Rim Glasses, Purple Lipstick, Stringy Hair",0x269616
9648,256,Female,Light-skinned,"Earring, Orange Side, Rosy Cheeks, Hidden Earring",0x062C54
9649,8977,Male,Albino-skinned,"Horned Rim Glasses, Mohawk Dark, Shadow Beard",0x577eBC
9650,1564,Female,Mid-skinned,"3D Glasses, Hot Lipstick, Wild Blonde",0xDc25E8
9651,2945,Male,Light-skinned,"Eye Patch, Mohawk Thin, Mole, Silver Chain",0x97594A
9652,6437,Female,Light-skinned,"3D Glasses, Mohawk Dark, Purple Lipstick",0x05C6DF
9653,4368,Male,Mid-skinned,"Classic Shades, Messy Hair, Smile",0x0E81ea
9654,383,Male,Mid-skinned,"Buck Teeth, Crazy Hair",0x18eE9C
9655,2054,Male,Mid-skinned,"Chinstrap, Small Shades, Vampire Hair",0x35D3A2
9656,9438,Male,Dark-skinned,"Earring, Frumpy Hair, Mole",0x269616
9657,3421,Male,Dark-skinned,"Do-rag, Gold Chain",0x69021A
9658,943,Male,Mid-skinned,"Mohawk Dark, Small Shades, Spots",0xC41253
9659,4209,Male,Dark-skinned,"Pipe, Smile",0xf72CF7
9660,9671,Female,Mid-skinned,"Earring, Hot Lipstick, Messy Hair, Nerd Glasses",0xB693Ec
9661,2655,Female,Mid-skinned,"Clown Hair Green, Nerd Glasses",0x0B88fd
9662,8592,Female,Dark-skinned,"Bandana, Clown Eyes Blue, Purple Lipstick",0x0C3195
9663,1632,Female,Albino-skinned,"Classic Shades, Earring, Purple Lipstick, Straight Hair Blonde, Hidden Earring",0x0B4338
9664,2234,Male,Light-skinned,"Eye Patch, Vampire Hair",0x8E7644
9665,4057,Male,Albino-skinned,"Earring, Horned Rim Glasses, Police Cap",0xd800FC
9666,7323,Male,Light-skinned,"Goat, Mohawk Thin",0x0154d2
9667,4595,Male,Dark-skinned,"Cap Forward, Frown, Regular Shades",0x930aF7
9668,4357,Male,Light-skinned,"Big Shades, Frumpy Hair, Smile",0x536C73
9669,2086,Male,Light-skinned,"Normal Beard Black, Regular Shades, Vampire Hair",0x8D3caf
9670,8780,Female,Albino-skinned,"Crazy Hair, Nerd Glasses",0x87C798
9671,7998,Male,Albino-skinned,"Messy Hair, VR",0x0056aF
9672,3559,Male,Light-skinned,"Medical Mask, Mohawk Thin, Nerd Glasses",0x3432B4
9673,7483,Male,Light-skinned,"Classic Shades, Earring, Shaved Head",0x56d906
9674,2858,Female,Mid-skinned,"Blue Eye Shadow, Clown Nose, Earring, Headband, Silver Chain",0x7d4d1F
9675,8226,Female,Mid-skinned,"Cap, Cigarette, Hot Lipstick",0x9293C3
9676,6937,Male,Mid-skinned,"Nerd Glasses, Normal Beard, Peak Spike",0xa25803
9677,2304,Male,Dark-skinned,"Horned Rim Glasses, Vampire Hair",0xE83C75
9678,326,Male,Dark-skinned,"Buck Teeth, Clown Hair Green",0xd7047c
9679,1437,Male,Mid-skinned,"Cowboy Hat, Small Shades",0x7760E0
9680,5513,Male,Dark-skinned,"Cap, Handlebars, Regular Shades",0xa25803
9681,4731,Male,Mid-skinned,"Cap Forward, Classic Shades, Shadow Beard",0x2762c7
9682,8930,Female,Albino-skinned,"Hot Lipstick, Knitted Cap",0xF1ad94
9683,817,Male,Dark-skinned,"Goat, Top Hat",0x024BCb
9684,4599,Male,Light-skinned,"3D Glasses, Cap Forward, Handlebars, Pipe",0x8DEeb3
9685,8889,Male,Albino-skinned,"Horned Rim Glasses, Knitted Cap",0x4d8E16
9686,8891,Male,Light-skinned,"Big Shades, Earring, Knitted Cap",0xe5423d
9687,6955,Male,Mid-skinned,"Cap, Horned Rim Glasses, Normal Beard",0x6F1174
9688,1362,Male,Light-skinned,"Cowboy Hat, Frown",0x7760E0
9689,2482,Female,Light-skinned,"Blue Eye Shadow, Clown Hair Green, Earring",0xDDFdcB
9690,7171,Male,Dark-skinned,"Eye Mask, Frumpy Hair",0x2ba7f9
9691,5758,Female,Dark-skinned,"Black Lipstick, Green Eye Shadow, Mohawk Dark",0x9df947
9692,3347,Male,Light-skinned,"Cigarette, Clown Eyes Green, Earring, Normal Beard Black, Shaved Head",0x422fAc
9693,4146,Female,Mid-skinned,"Clown Eyes Green, Clown Nose, Mohawk Dark",0x89C5dc
9694,7228,Male,Mid-skinned,"Goat, Peak Spike, VR",0xFBb065
9695,7279,Male,Dark-skinned,"Crazy Hair, Eye Patch, Goat",0x5b713f
9696,8797,Male,Light-skinned,"Cigarette, Crazy Hair, Mole",0x440631
9697,4673,Male,Dark-skinned,"Cap Forward, Earring, Eye Mask",0xa39Fa3
9698,2876,Male,Mid-skinned,"Clown Nose, Eye Patch, Silver Chain, Wild Hair",0x41497f
9699,6662,Male,Light-skinned,"Mohawk Dark, Mustache, Nerd Glasses",0x717403
9700,6968,Male,Dark-skinned,"Clown Eyes Green, Mohawk, Normal Beard",0xCffC33
9701,390,Male,Mid-skinned,"Big Shades, Buck Teeth, Frumpy Hair",0xCffC33
9702,3529,Male,Albino-skinned,"Medical Mask, Muttonchops, Shaved Head",0x758353
9703,94,Male,Dark-skinned,"Beanie, Mole",0x51688C
9704,8359,Male,Mid-skinned,"Clown Eyes Green, Earring, Mohawk Dark, Shadow Beard",0x3295df
9705,9320,Male,Dark-skinned,"Cigarette, Mohawk Thin",0x231d68
9706,6245,Male,Light-skinned,"Chinstrap, Messy Hair",0xf7Bc41
9707,4861,Male,Light-skinned,"Classic Shades, Hoodie, Mustache",0x59d4fD
9708,8279,Male,Mid-skinned,"Cigarette, Mohawk Thin, Small Shades",0x23f707
9709,4593,Male,Light-skinned,"Cap Forward, Cigarette, Classic Shades, Frown",0x052564
9710,3030,Female,Dark-skinned,"Clown Eyes Green, Dark Hair, Purple Lipstick",0xE281b9
9711,5013,Male,Mid-skinned,"Crazy Hair, Eye Mask, Front Beard Dark",0x26f744
9712,1557,Female,Light-skinned,"Earring, Mole, Vape, Wild Blonde",0x26f744
9713,8512,Female,Light-skinned,"Clown Eyes Blue, Mohawk Dark",0xAaB694
9714,2042,Female,Albino-skinned,"Half Shaved, Vape",0xC480fB
9715,3507,Female,Light-skinned,"Blue Eye Shadow, Crazy Hair, Medical Mask",0x8Dbbca
9716,6170,Male,Mid-skinned,"Chinstrap, Mohawk Dark, Small Shades",0xBcE3BD
9717,6681,Male,Dark-skinned,"Earring, Mohawk, Mustache, Nerd Glasses",0x0eF024
9718,2538,Male,Albino-skinned,"Clown Hair Green, Eye Mask",0xC46Db2
9719,8509,Female,Dark-skinned,"Clown Eyes Blue, Earring, Mohawk Dark",0x96B48F
9720,5871,Male,Dark-skinned,"Earring, Peak Spike, Vape",0x62cB05
9721,8214,Male,Light-skinned,"Cap, Cigarette, Mole",0xDf4C62
9722,4938,Male,Mid-skinned,"Hoodie, Mole, Small Shades",0xEeFec5
9723,6271,Male,Albino-skinned,"3D Glasses, Do-rag, Luxurious Beard, Mole, Hidden Mole",Opensea
9724,3888,Male,Dark-skinned,"Earring, Fedora, Regular Shades",0x0E9AED
9725,2071,Female,Mid-skinned,"3D Glasses, Half Shaved, Hot Lipstick",0x2cc02b
9726,7512,Male,Mid-skinned,"Earring, Shadow Beard, Shaved Head",0xe8dd8d
9727,3028,Female,Dark-skinned,"Clown Eyes Green, Dark Hair, Mole",0xCffC33
9728,7708,Male,Mid-skinned,"Big Shades, Earring, Mohawk Thin, Muttonchops",0xCffC33
9729,9043,Female,Dark-skinned,"Mohawk Dark, Mole",0xCffC33
9730,8914,Female,Light-skinned,"Black Lipstick, Earring, Knitted Cap",0x8bE6ad
9731,2982,Female,Light-skinned,"Clown Nose, Dark Hair, Purple Lipstick",0x554E3B
9732,8339,Female,Mid-skinned,"Black Lipstick, Clown Eyes Green, Crazy Hair, Earring",0xDde8DF
9733,7331,Male,Mid-skinned,"Goat, Regular Shades, Wild Hair",0xCffC33
9734,5185,Male,Dark-skinned,"3D Glasses, Chinstrap, Frown, Wild Hair",0xC182D8
9735,7246,Male,Dark-skinned,"Goat, Mohawk, VR",0x645eB3
9736,1399,Male,Mid-skinned,"Cowboy Hat, Mustache",0xCffC33
9737,6731,Male,Dark-skinned,"Cap, Eye Mask, Normal Beard Black",0xCffC33
9738,6529,Male,Mid-skinned,"Earring, Luxurious Beard, Messy Hair",0x729FcB
9739,7035,Male,Dark-skinned,"Classic Shades, Frumpy Hair, Normal Beard",0xCffC33
9740,3037,Female,Dark-skinned,"Clown Eyes Blue, Dark Hair, Hot Lipstick",0x70a78c
9741,7987,Female,Albino-skinned,"Hot Lipstick, VR, Wild Hair",0x052564
9742,1183,Female,Mid-skinned,"Blonde Short, Nerd Glasses",0x062C54
9743,6816,Male,Light-skinned,"Cigarette, Knitted Cap, Normal Beard Black",0xa25803
9744,6593,Male,Mid-skinned,"Earring, Mustache, Peak Spike",0xC9a58D
9745,8758,Female,Light-skinned,"Crazy Hair, Earring, Horned Rim Glasses",0x4084dF
9746,2126,Female,Mid-skinned,"Clown Eyes Blue, Pipe, Red Mohawk",0xC33021
9747,5788,Female,Mid-skinned,"Green Eye Shadow, Mohawk Thin",0x269616
9748,5757,Female,Albino-skinned,"Black Lipstick, Cigarette, Green Eye Shadow, Mohawk Dark",0xa25803
9749,62,Male,Mid-skinned,"Beanie, Chinstrap, Eye Patch",0xD72bb0
9750,2305,Male,Dark-skinned,"Big Shades, Vampire Hair",0x422fAc
9751,8476,Male,Light-skinned,"Clown Eyes Blue, Earring, Headband",0x374Bd1
9752,3511,Male,Dark-skinned,"Front Beard, Medical Mask, Mohawk",0x914f4d
9753,7257,Male,Dark-skinned,"Cap, Earring, Goat",0x66c951
9754,4454,Male,Albino-skinned,"Nerd Glasses, Normal Beard",0xE6d2A9
9755,5697,Female,Dark-skinned,"Blue Eye Shadow, Hot Lipstick, Messy Hair",0x36C217
9756,117,Female,Albino-skinned,"Choker, Nerd Glasses, Straight Hair Dark",0x175b49
9757,1899,Female,Mid-skinned,"Gold Chain, Green Eye Shadow, Half Shaved",0x062C54
9758,8149,Female,Mid-skinned,"Cap, Earring, Eye Patch",0x2f2f23
9759,6236,Male,Albino-skinned,"Chinstrap, Wild Hair",0xCE7A9F
9760,2859,Male,Light-skinned,"Cigarette, Eye Patch, Frumpy Hair, Silver Chain, Smile",0x8a3D2e
9761,3189,Male,Light-skinned,"Normal Beard, Purple Hair",0x8Fb3A8
9762,6769,Male,Dark-skinned,"Messy Hair, Normal Beard Black, VR",0xa25803
9763,8854,Female,Mid-skinned,"Classic Shades, Earring, Knitted Cap",0x66CCCe
9764,348,Male,Dark-skinned,"Buck Teeth, Front Beard Dark, Mohawk Dark",0x0eCD8A
9765,7606,Male,Dark-skinned,"Earring, Muttonchops, Peak Spike",0x4bbb41
9766,9499,Male,Light-skinned,"Big Shades, Shadow Beard, Wild Hair",0x3e62ce
9767,4245,Male,Dark-skinned,"Chinstrap, Messy Hair, Smile",0xa081AE
9768,5959,Male,Dark-skinned,"Eye Mask, Front Beard, Headband",0x32Dd07
9769,5978,Male,Light-skinned,"Do-rag, Front Beard",0xfc0483
9770,5814,Female,Mid-skinned,"Black Lipstick, Green Eye Shadow, Mole, Stringy Hair",0x231d68
9771,5043,Male,Light-skinned,"Front Beard Dark, Horned Rim Glasses, Peak Spike",0x179456
9772,8157,Male,Mid-skinned,"Cap, Classic Shades, Earring",0x3295df
9773,4196,Male,Dark-skinned,"Clown Nose, Wild Hair",0xB813c6
9774,1352,Male,Mid-skinned,"Cowboy Hat, Eye Patch, Shadow Beard, Smile",0xf48093
9775,3475,Female,Albino-skinned,"Bandana, Gold Chain",0x6Ec30F
9776,5069,Male,Dark-skinned,"Cigarette, Front Beard Dark, Mohawk, Small Shades",0xa15084
9777,6375,Male,Mid-skinned,"Frumpy Hair, Luxurious Beard, Small Shades",0xf83704
9778,4977,Male,Dark-skinned,"Big Shades, Cigarette, Hoodie",0x9c5083
9779,6879,Male,Dark-skinned,"Earring, Messy Hair, Normal Beard Black",0xaEC988
9780,4388,Male,Dark-skinned,"Classic Shades, Earring, Front Beard Dark, Pipe",0x054504
9781,8745,Female,Dark-skinned,"Crazy Hair, Regular Shades",0x052564
9782,397,Female,Mid-skinned,"Hot Lipstick, Pigtails, Welding Goggles",0x3295df
9783,3381,Male,Albino-skinned,"Gold Chain, Police Cap",0x032057
9784,229,Female,Light-skinned,"Classic Shades, Tiara",0xc24F57
9785,3354,Male,Light-skinned,"Earring, Eye Mask, Mole, Shadow Beard, Shaved Head",0x00B278
9786,9392,Female,Albino-skinned,"Big Shades, Frumpy Hair, Purple Lipstick",0x69021A
9787,8954,Male,Light-skinned,"Earring, Eye Patch, Mohawk Dark",0x94de7E
9788,1820,Male,Light-skinned,"Big Beard, Knitted Cap, Small Shades",0xF1ad94
9789,1849,Male,Light-skinned,"Big Beard, Cigarette, Mohawk Thin",0xF1ad94
9790,6468,Male,Light-skinned,"3D Glasses, Mohawk",0xC480fB
9791,931,Female,Dark-skinned,"Black Lipstick, Crazy Hair, Eye Mask, Spots",0x8F6b1e
9792,5677,Female,Albino-skinned,"Blue Eye Shadow, Frumpy Hair, Hot Lipstick",0xF1ad94
9793,7706,Male,Dark-skinned,"Big Shades, Earring, Mohawk Thin, Muttonchops",0xE63b7F
9794,3877,Male,Light-skinned,"Big Shades, Fedora, Shadow Beard",0x191458
9795,5548,Male,Light-skinned,"Handlebars, Horned Rim Glasses, Knitted Cap",0x24e267
9796,1321,Female,Mid-skinned,"Cigarette, Mole, Wild White Hair",0x69021A
9797,2924,Male,Mid-skinned,"Frumpy Hair, Muttonchops, Silver Chain",0x6301Ad
9798,6037,Male,Mid-skinned,"Earring, Front Beard, Mohawk Dark",0x76ee90
9799,4918,Male,Albino-skinned,"Hoodie, Muttonchops",0xDde8DF
9800,2889,Male,Mid-skinned,"Handlebars, Peak Spike, Silver Chain",0x51688C
9801,5811,Female,Dark-skinned,"Earring, Green Eye Shadow, Messy Hair",0x9df947
9802,2896,Male,Mid-skinned,"Do-rag, Luxurious Beard, Silver Chain",0x758353
9803,1464,Male,Mid-skinned,"Big Shades, Cowboy Hat",0x26f744
9804,494,Zombie,Zombie-skinned,"Shadow Beard, Small Shades, Smile, Stringy Hair",0x66c7A7
9805,9099,Female,Light-skinned,"Black Lipstick, Classic Shades, Mohawk",0x2b468e
9806,8902,Female,Dark-skinned,"Knitted Cap, Mole, Nerd Glasses",0x384BFb
9807,3772,Male,Albino-skinned,"Fedora, Frown",0x032057
9808,8607,Female,Albino-skinned,"Eye Patch, Headband",0x007508
9809,833,Male,Light-skinned,"Eye Patch, Top Hat",0x6Dbdc8
9810,9780,Male,Mid-skinned,"Earring, Shadow Beard, Stringy Hair",0x4bbb41
9811,5238,Male,Mid-skinned,"Frown, Headband, Muttonchops, Regular Shades",0x96A691
9812,4134,Male,Light-skinned,"Clown Nose, Knitted Cap, Muttonchops",0x1E36A5
9813,4318,Male,Dark-skinned,"Classic Shades, Crazy Hair, Smile",0xa25803
9814,5911,Female,Light-skinned,"Horned Rim Glasses, Hot Lipstick, Mohawk Dark, Vape",0x00B278
9815,7665,Male,Mid-skinned,"Clown Eyes Green, Mohawk Dark, Muttonchops",0xD6544C
9816,5193,Male,Light-skinned,"3D Glasses, Frown, Shaved Head",0x289F9F
9817,7536,Male,Mid-skinned,"Big Shades, Mole, Shaved Head",0xC52650
9818,1810,Male,Dark-skinned,"Big Beard, Big Shades, Peak Spike",0x26f744
9819,3268,Male,Dark-skinned,"Eye Patch, Gold Chain, Headband, Luxurious Beard, Mole, Hidden Mole",0xa25803
9820,2545,Female,Light-skinned,"Black Lipstick, Pipe, Straight Hair Dark",0xa25803
9821,4474,Male,Dark-skinned,"Earring, Muttonchops",0xc442B7
9822,9860,Male,Albino-skinned,"Cigarette, Stringy Hair",0xd5b171
9823,9073,Male,Dark-skinned,"Eye Patch, Mohawk Thin, Shadow Beard",0xCffC33
9824,9958,Female,Light-skinned,"Bandana, Cigarette, Hot Lipstick, Mole",0xCffC33
9825,108,Female,Mid-skinned,"Choker, Wild White Hair",0xCffC33
9826,7340,Male,Mid-skinned,"Goat, Wild Hair",0xCffC33
9827,4277,Male,Albino-skinned,"Regular Shades, Shaved Head, Smile",0xCffC33
9828,1678,Female,Dark-skinned,"Black Lipstick, Earring, Nerd Glasses, Straight Hair Blonde, Hidden Earring",0xA5791A
9829,1462,Male,Light-skinned,"Big Shades, Cowboy Hat",0xCffC33
9830,5498,Male,Dark-skinned,"Earring, Handlebars, Peak Spike",0xCffC33
9831,1143,Female,Dark-skinned,"Blonde Short, Clown Eyes Green, Earring",0x26f744
9832,413,Female,Dark-skinned,"Hot Lipstick, Straight Hair Blonde, Welding Goggles",0xC480fB
9833,4198,Male,Dark-skinned,"Bandana, Clown Nose, Earring, Eye Patch",0xE83C75
